state,county,county_clean,year,fips,yield_bu_acre,avg_temp
ILLINOIS,DE WITT,DE WITT,2022,17039,232.9,11.511655821566308
ILLINOIS,LOGAN,LOGAN,2022,17107,229.1,11.67336904180695
ILLINOIS,MACON,MACON,2022,17115,232.5,11.819814114857536
ILLINOIS,MARSHALL,MARSHALL,2022,17123,221.7,10.857340897409415
ILLINOIS,MASON,MASON,2022,17125,219.9,11.673217354062672
ILLINOIS,MCLEAN,MCLEAN,2022,17113,232.3,11.206640769686942
ILLINOIS,MENARD,MENARD,2022,17129,229.3,11.836774390336302
ILLINOIS,PEORIA,PEORIA,2022,17143,224.5,11.04365732924748
ILLINOIS,STARK,STARK,2022,17175,240.6,10.649420570022414
ILLINOIS,TAZEWELL,TAZEWELL,2022,17179,229.9,11.29714705273068
ILLINOIS,WOODFORD,WOODFORD,2022,17203,235.7,11.031253656462582
ILLINOIS,CHAMPAIGN,CHAMPAIGN,2022,17019,219.1,11.694596524893313
ILLINOIS,FORD,FORD,2022,17053,222.5,11.302380575977963
ILLINOIS,IROQUOIS,IROQUOIS,2022,17075,212.4,11.367142465735242
ILLINOIS,KANKAKEE,KANKAKEE,2022,17091,209.5,10.916357541180332
ILLINOIS,LIVINGSTON,LIVINGSTON,2022,17105,213.4,11.113817395026103
ILLINOIS,PIATT,PIATT,2022,17147,220.1,11.750004604068636
ILLINOIS,VERMILION,VERMILION,2022,17183,218.4,11.738108072251407
ILLINOIS,CLARK,CLARK,2022,17023,207.1,12.539459063420452
ILLINOIS,CLAY,CLAY,2022,17025,203.7,13.530977873586153
ILLINOIS,CRAWFORD,CRAWFORD,2022,17033,212.6,13.062847792246146
ILLINOIS,CUMBERLAND,CUMBERLAND,2022,17035,222.4,12.595003947072541
ILLINOIS,DOUGLAS,DOUGLAS,2022,17041,210.0,12.045131567979979
ILLINOIS,EDGAR,EDGAR,2022,17045,211.9,12.119552759747762
ILLINOIS,EFFINGHAM,EFFINGHAM,2022,17049,220.9,13.056759123493975
ILLINOIS,JASPER,JASPER,2022,17079,203.6,13.04728657686536
ILLINOIS,LAWRENCE,LAWRENCE,2022,17101,192.1,13.429140036804768
ILLINOIS,MARION,MARION,2022,17121,194.3,13.629373756757445
ILLINOIS,MOULTRIE,MOULTRIE,2022,17139,210.5,12.06022663467968
ILLINOIS,SHELBY,SHELBY,2022,17173,214.5,12.418464233986526
ILLINOIS,BOONE,BOONE,2022,17007,209.2,9.281017140803897
ILLINOIS,GRUNDY,GRUNDY,2022,17063,215.4,10.752713021312445
ILLINOIS,KANE,KANE,2022,17089,215.0,9.741395634509672
ILLINOIS,KENDALL,KENDALL,2022,17093,221.3,10.304184577489934
ILLINOIS,LAKE,LAKE,2022,17097,189.1,9.242981157633096
ILLINOIS,WILL,WILL,2022,17197,207.8,10.487992827446647
ILLINOIS,BUREAU,BUREAU,2022,17011,225.1,10.462145392529862
ILLINOIS,CARROLL,CARROLL,2022,17015,228.2,9.50800860288723
ILLINOIS,HENRY,HENRY,2022,17073,231.9,10.496286460053113
ILLINOIS,JO DAVIESS,JO DAVIESS,2022,17085,210.8,9.081520423595407
ILLINOIS,LEE,LEE,2022,17103,224.4,10.012552152391152
ILLINOIS,MERCER,MERCER,2022,17131,226.6,10.685526550817372
ILLINOIS,OGLE,OGLE,2022,17141,234.7,9.62315152013656
ILLINOIS,PUTNAM,PUTNAM,2022,17155,216.2,10.730540729239237
ILLINOIS,ROCK ISLAND,ROCK ISLAND,2022,17161,224.2,10.407953858779877
ILLINOIS,STEPHENSON,STEPHENSON,2022,17177,209.7,9.186602254990703
ILLINOIS,WHITESIDE,WHITESIDE,2022,17195,219.8,10.147233122150112
ILLINOIS,WINNEBAGO,WINNEBAGO,2022,17201,206.5,9.342009182686297
ILLINOIS,EDWARDS,EDWARDS,2022,17047,179.5,13.926368117127879
ILLINOIS,FRANKLIN,FRANKLIN,2022,17055,176.1,14.439284074218222
ILLINOIS,GALLATIN,GALLATIN,2022,17059,182.7,14.498973631493982
ILLINOIS,HAMILTON,HAMILTON,2022,17065,171.2,14.335073841823714
ILLINOIS,JEFFERSON,JEFFERSON,2022,17081,162.4,14.129225450584443
ILLINOIS,MASSAC,MASSAC,2022,17127,170.8,15.127941270790359
ILLINOIS,SALINE,SALINE,2022,17165,180.7,14.552454389315812
ILLINOIS,WABASH,WABASH,2022,17185,181.8,13.803463983259235
ILLINOIS,WAYNE,WAYNE,2022,17191,189.0,13.95237004372109
ILLINOIS,WHITE,WHITE,2022,17193,190.2,14.295286515163525
ILLINOIS,ALEXANDER,ALEXANDER,2022,17003,162.2,15.028587027538606
ILLINOIS,CLINTON,CLINTON,2022,17027,196.5,13.760155737116634
ILLINOIS,JACKSON,JACKSON,2022,17077,174.9,14.427946076687817
ILLINOIS,JOHNSON,JOHNSON,2022,17087,168.0,14.753136323465242
ILLINOIS,MONROE,MONROE,2022,17133,171.0,13.98524658084716
ILLINOIS,PERRY,PERRY,2022,17145,161.4,14.30743028903862
ILLINOIS,PULASKI,PULASKI,2022,17153,175.8,15.06834763085294
ILLINOIS,RANDOLPH,RANDOLPH,2022,17157,171.6,14.205798740042553
ILLINOIS,UNION,UNION,2022,17181,166.6,14.643047716326237
ILLINOIS,WASHINGTON,WASHINGTON,2022,17189,184.8,14.05397378377097
ILLINOIS,WILLIAMSON,WILLIAMSON,2022,17199,173.3,14.58433575081682
ILLINOIS,ADAMS,ADAMS,2022,17001,200.8,11.95518613075069
ILLINOIS,BROWN,BROWN,2022,17009,201.5,11.92745659931228
ILLINOIS,FULTON,FULTON,2022,17057,212.5,11.319315199107734
ILLINOIS,HANCOCK,HANCOCK,2022,17067,214.2,11.473297432427046
ILLINOIS,HENDERSON,HENDERSON,2022,17071,220.2,11.143604844100764
ILLINOIS,KNOX,KNOX,2022,17095,229.0,10.811091618596095
ILLINOIS,MCDONOUGH,MCDONOUGH,2022,17109,217.5,11.300921490722772
ILLINOIS,SCHUYLER,SCHUYLER,2022,17169,197.3,11.693369659514929
ILLINOIS,WARREN,WARREN,2022,17187,211.4,10.945326065930828
ILLINOIS,BOND,BOND,2022,17005,197.8,13.33798619800615
ILLINOIS,CALHOUN,CALHOUN,2022,17013,185.8,12.852819009614393
ILLINOIS,CASS,CASS,2022,17017,214.9,11.910999950914913
ILLINOIS,CHRISTIAN,CHRISTIAN,2022,17021,225.9,12.134475631851728
ILLINOIS,GREENE,GREENE,2022,17061,207.4,12.49386368527621
ILLINOIS,JERSEY,JERSEY,2022,17083,206.1,12.925135899944621
ILLINOIS,MACOUPIN,MACOUPIN,2022,17117,209.2,12.556405760680775
ILLINOIS,MADISON,MADISON,2022,17119,200.8,13.426389970472485
ILLINOIS,MONTGOMERY,MONTGOMERY,2022,17135,213.8,12.622640492991366
ILLINOIS,MORGAN,MORGAN,2022,17137,218.1,12.003755430325953
ILLINOIS,SANGAMON,SANGAMON,2022,17167,231.3,11.95506028849718
ILLINOIS,SCOTT,SCOTT,2022,17171,207.7,12.161944288253267
INDIANA,BARTHOLOMEW,BARTHOLOMEW,2022,18005,185.2,12.593028895421867
INDIANA,BOONE,BOONE,2022,18011,195.2,11.511786983737295
INDIANA,CLINTON,CLINTON,2022,18023,200.3,11.435311427975932
INDIANA,DECATUR,DECATUR,2022,18031,208.4,12.199106684979483
INDIANA,GRANT,GRANT,2022,18053,183.8,11.254029464140842
INDIANA,HAMILTON,HAMILTON,2022,18057,173.5,11.571439502358146
INDIANA,HANCOCK,HANCOCK,2022,18059,186.1,11.718157027741825
INDIANA,HENDRICKS,HENDRICKS,2022,18063,201.8,11.675967054185435
INDIANA,HOWARD,HOWARD,2022,18067,211.7,11.309010242618342
INDIANA,JOHNSON,JOHNSON,2022,18081,181.9,12.0757938257712
INDIANA,MADISON,MADISON,2022,18095,192.3,11.477186744098844
INDIANA,MORGAN,MORGAN,2022,18109,190.2,12.093691174934008
INDIANA,RUSH,RUSH,2022,18139,195.4,11.71092415545752
INDIANA,SHELBY,SHELBY,2022,18145,196.8,12.069732656125382
INDIANA,TIPTON,TIPTON,2022,18159,205.0,11.387735667419975
INDIANA,BLACKFORD,BLACKFORD,2022,18009,183.1,11.246937020697771
INDIANA,DELAWARE,DELAWARE,2022,18035,184.4,11.346695805175443
INDIANA,FAYETTE,FAYETTE,2022,18041,184.9,11.618438351538543
INDIANA,HENRY,HENRY,2022,18065,185.2,11.411986710193958
INDIANA,JAY,JAY,2022,18075,185.0,11.235084493789145
INDIANA,RANDOLPH,RANDOLPH,2022,18135,182.6,11.187015195038555
INDIANA,UNION,UNION,2022,18161,195.7,11.54948533739315
INDIANA,WAYNE,WAYNE,2022,18177,181.3,11.371461690457636
INDIANA,CARROLL,CARROLL,2022,18015,203.6,11.459834036810378
INDIANA,CASS,CASS,2022,18017,194.3,11.255507595474285
INDIANA,ELKHART,ELKHART,2022,18039,200.4,10.175756527462454
INDIANA,KOSCIUSKO,KOSCIUSKO,2022,18085,191.1,10.493288026903201
INDIANA,MARSHALL,MARSHALL,2022,18099,193.6,10.545878037301577
INDIANA,MIAMI,MIAMI,2022,18103,190.1,11.130994939801155
INDIANA,ST. JOSEPH,ST. JOSEPH,2022,18141,166.6,10.322264378241584
INDIANA,WABASH,WABASH,2022,18169,194.7,11.032198555886566
INDIANA,ADAMS,ADAMS,2022,18001,186.6,11.16757812689292
INDIANA,ALLEN,ALLEN,2022,18003,184.7,10.762700298725065
INDIANA,HUNTINGTON,HUNTINGTON,2022,18069,185.6,11.031153406235148
INDIANA,LAGRANGE,LAGRANGE,2022,18087,178.8,9.982530149393824
INDIANA,NOBLE,NOBLE,2022,18113,199.3,10.178459006334094
INDIANA,STEUBEN,STEUBEN,2022,18151,178.1,9.944150693911638
INDIANA,WELLS,WELLS,2022,18179,190.4,11.131731599465354
INDIANA,WHITLEY,WHITLEY,2022,18183,186.7,10.55949026764904
INDIANA,BENTON,BENTON,2022,18007,212.9,11.382628821174194
INDIANA,JASPER,JASPER,2022,18073,183.7,11.126970644874632
INDIANA,LAKE,LAKE,2022,18089,184.1,10.523205634601311
INDIANA,NEWTON,NEWTON,2022,18111,204.8,11.195049593852445
INDIANA,PORTER,PORTER,2022,18127,188.2,10.521211770514867
INDIANA,PULASKI,PULASKI,2022,18131,177.9,11.056625205516525
INDIANA,STARKE,STARKE,2022,18149,181.0,10.74655145255474
INDIANA,WHITE,WHITE,2022,18181,181.2,11.369948174770798
INDIANA,HARRISON,HARRISON,2022,18061,183.7,13.761380396428194
INDIANA,JACKSON,JACKSON,2022,18071,190.1,12.988799133348152
INDIANA,LAWRENCE,LAWRENCE,2022,18093,169.0,12.96128364126588
INDIANA,MONROE,MONROE,2022,18105,166.9,12.555033871205069
INDIANA,PERRY,PERRY,2022,18123,172.4,14.105379301015262
INDIANA,WASHINGTON,WASHINGTON,2022,18175,180.0,13.139181904061388
INDIANA,CLARK,CLARK,2022,18019,184.1,13.489877130796003
INDIANA,DEARBORN,DEARBORN,2022,18029,160.6,12.735780341720101
INDIANA,FRANKLIN,FRANKLIN,2022,18047,185.7,12.054934000823096
INDIANA,JEFFERSON,JEFFERSON,2022,18077,184.0,13.06784603814458
INDIANA,JENNINGS,JENNINGS,2022,18079,180.2,12.959269936753572
INDIANA,RIPLEY,RIPLEY,2022,18137,166.9,12.508367014615203
INDIANA,SCOTT,SCOTT,2022,18143,186.7,13.3646266353893
INDIANA,SWITZERLAND,SWITZERLAND,2022,18155,179.2,12.925107253823342
INDIANA,DAVIESS,DAVIESS,2022,18027,197.6,13.264272996572686
INDIANA,DUBOIS,DUBOIS,2022,18037,179.8,13.794290812588486
INDIANA,GIBSON,GIBSON,2022,18051,197.2,13.934985175070892
INDIANA,KNOX,KNOX,2022,18083,198.3,13.364496174826456
INDIANA,MARTIN,MARTIN,2022,18101,184.5,13.155322326980297
INDIANA,PIKE,PIKE,2022,18125,166.7,13.855292562771922
INDIANA,POSEY,POSEY,2022,18129,193.4,14.324431096348121
INDIANA,SULLIVAN,SULLIVAN,2022,18153,186.0,12.945826562160562
INDIANA,VANDERBURGH,VANDERBURGH,2022,18163,191.0,14.356404503108536
INDIANA,WARRICK,WARRICK,2022,18173,179.1,14.345190344198215
INDIANA,CLAY,CLAY,2022,18021,193.3,12.49191280040128
INDIANA,FOUNTAIN,FOUNTAIN,2022,18045,191.5,11.763826023722345
INDIANA,OWEN,OWEN,2022,18119,176.7,12.429506114865035
INDIANA,PARKE,PARKE,2022,18121,183.4,12.016871633164897
INDIANA,PUTNAM,PUTNAM,2022,18133,200.9,11.84090362333626
INDIANA,TIPPECANOE,TIPPECANOE,2022,18157,188.6,11.55582843503737
INDIANA,VERMILLION,VERMILLION,2022,18165,199.7,12.049537709098729
INDIANA,VIGO,VIGO,2022,18167,186.0,12.528525090074481
IOWA,BOONE,BOONE,2022,19015,202.4,9.506234770559274
IOWA,DALLAS,DALLAS,2022,19049,187.2,10.098184084072727
IOWA,GRUNDY,GRUNDY,2022,19075,207.5,8.781745344532112
IOWA,HAMILTON,HAMILTON,2022,19079,208.6,8.951815767251674
IOWA,HARDIN,HARDIN,2022,19083,215.6,8.818664882270298
IOWA,JASPER,JASPER,2022,19099,203.6,9.945856752152281
IOWA,MARSHALL,MARSHALL,2022,19127,214.1,9.26498997377331
IOWA,POLK,POLK,2022,19153,188.6,10.066405943532118
IOWA,POWESHIEK,POWESHIEK,2022,19157,193.3,9.866528758499044
IOWA,STORY,STORY,2022,19169,207.1,9.376280807996125
IOWA,TAMA,TAMA,2022,19171,203.3,9.199596164454988
IOWA,WEBSTER,WEBSTER,2022,19187,201.5,9.18662834781162
IOWA,BENTON,BENTON,2022,19011,221.7,9.225785144772601
IOWA,CEDAR,CEDAR,2022,19031,221.4,9.739145569577659
IOWA,CLINTON,CLINTON,2022,19045,225.2,9.656905767732269
IOWA,IOWA,IOWA,2022,19095,205.9,9.931900248647878
IOWA,JACKSON,JACKSON,2022,19097,219.2,9.234887555762498
IOWA,JOHNSON,JOHNSON,2022,19103,205.2,9.996696713822075
IOWA,JONES,JONES,2022,19105,218.2,9.065855624432402
IOWA,LINN,LINN,2022,19113,215.0,9.176616573533067
IOWA,MUSCATINE,MUSCATINE,2022,19139,213.1,10.346140778266602
IOWA,SCOTT,SCOTT,2022,19163,216.2,10.13580515817813
IOWA,BUTLER,BUTLER,2022,19023,212.4,8.45855271941565
IOWA,CERRO GORDO,CERRO GORDO,2022,19033,216.9,8.004223675312176
IOWA,FLOYD,FLOYD,2022,19067,204.6,7.980654030868095
IOWA,FRANKLIN,FRANKLIN,2022,19069,220.1,8.418809341571887
IOWA,HANCOCK,HANCOCK,2022,19081,211.5,8.153508166326787
IOWA,HUMBOLDT,HUMBOLDT,2022,19091,195.5,8.817222917199956
IOWA,KOSSUTH,KOSSUTH,2022,19109,196.8,8.347300334902627
IOWA,MITCHELL,MITCHELL,2022,19131,217.9,7.5345723795696244
IOWA,WINNEBAGO,WINNEBAGO,2022,19189,217.5,7.900808229646714
IOWA,WORTH,WORTH,2022,19195,219.4,7.677103620231094
IOWA,WRIGHT,WRIGHT,2022,19197,209.7,8.565184673091153
IOWA,ALLAMAKEE,ALLAMAKEE,2022,19005,215.9,8.095981139345383
IOWA,BLACK HAWK,BLACK HAWK,2022,19013,202.4,8.746064079141604
IOWA,BREMER,BREMER,2022,19017,210.8,8.273197151195461
IOWA,BUCHANAN,BUCHANAN,2022,19019,209.7,8.643158394188163
IOWA,CHICKASAW,CHICKASAW,2022,19037,214.6,7.786252845276522
IOWA,CLAYTON,CLAYTON,2022,19043,215.4,8.405806992795533
IOWA,DELAWARE,DELAWARE,2022,19055,230.8,8.606068076469057
IOWA,DUBUQUE,DUBUQUE,2022,19061,223.7,8.788336127287891
IOWA,FAYETTE,FAYETTE,2022,19065,209.8,8.059563297844818
IOWA,HOWARD,HOWARD,2022,19089,217.2,7.382733150826311
IOWA,WINNESHIEK,WINNESHIEK,2022,19191,212.4,7.668976634101
IOWA,BUENA VISTA,BUENA VISTA,2022,19021,196.9,9.107962898872927
IOWA,CHEROKEE,CHEROKEE,2022,19035,198.7,9.27613337333338
IOWA,CLAY,CLAY,2022,19041,191.4,8.632946120465306
IOWA,DICKINSON,DICKINSON,2022,19059,203.4,8.266241401795696
IOWA,EMMET,EMMET,2022,19063,213.6,8.26048872700801
IOWA,LYON,LYON,2022,19119,190.8,8.726344857324193
IOWA,OSCEOLA,OSCEOLA,2022,19143,197.5,8.351132715164283
IOWA,PALO ALTO,PALO ALTO,2022,19147,195.8,8.558156959774863
IOWA,PLYMOUTH,PLYMOUTH,2022,19149,171.8,9.668089656147515
IOWA,POCAHONTAS,POCAHONTAS,2022,19151,198.2,9.016476870136614
IOWA,SIOUX,SIOUX,2022,19167,196.6,9.073716373378602
IOWA,APPANOOSE,APPANOOSE,2022,19007,146.1,11.090172537721685
IOWA,DECATUR,DECATUR,2022,19053,148.7,11.113195495115406
IOWA,LUCAS,LUCAS,2022,19117,139.5,10.793079343492309
IOWA,MADISON,MADISON,2022,19121,166.9,10.415453406608094
IOWA,MARION,MARION,2022,19125,175.2,10.48060847270375
IOWA,MONROE,MONROE,2022,19135,145.4,10.842736259199796
IOWA,RINGGOLD,RINGGOLD,2022,19159,151.8,11.188290245342614
IOWA,UNION,UNION,2022,19175,149.4,10.702111955790485
IOWA,WARREN,WARREN,2022,19181,157.8,10.48850039994727
IOWA,WAYNE,WAYNE,2022,19185,170.1,11.045756408194904
IOWA,DAVIS,DAVIS,2022,19051,154.9,11.105589732942633
IOWA,DES MOINES,DES MOINES,2022,19057,194.8,11.048253672992473
IOWA,HENRY,HENRY,2022,19087,167.7,10.9540734026221
IOWA,JEFFERSON,JEFFERSON,2022,19101,178.0,10.886127866642425
IOWA,KEOKUK,KEOKUK,2022,19107,170.4,10.456304645462296
IOWA,LEE,LEE,2022,19111,178.2,11.259403490867953
IOWA,LOUISA,LOUISA,2022,19115,196.3,10.711200907696877
IOWA,MAHASKA,MAHASKA,2022,19123,186.3,10.448492702897397
IOWA,VAN BUREN,VAN BUREN,2022,19177,151.9,11.152751585648446
IOWA,WAPELLO,WAPELLO,2022,19179,170.8,10.899221862413583
IOWA,WASHINGTON,WASHINGTON,2022,19183,185.7,10.476355414087266
IOWA,ADAIR,ADAIR,2022,19001,164.2,10.242194784587468
IOWA,CASS,CASS,2022,19029,179.2,10.384835621849334
IOWA,FREMONT,FREMONT,2022,19071,191.6,11.911824611793918
IOWA,MILLS,MILLS,2022,19129,191.1,11.342949975546048
IOWA,MONTGOMERY,MONTGOMERY,2022,19137,187.8,11.100731517076554
IOWA,PAGE,PAGE,2022,19145,174.5,11.621648757010064
IOWA,POTTAWATTAMIE,POTTAWATTAMIE,2022,19155,195.0,10.780472776101533
IOWA,TAYLOR,TAYLOR,2022,19173,172.1,11.294961581812117
IOWA,AUDUBON,AUDUBON,2022,19009,197.9,9.9278032654438
IOWA,CALHOUN,CALHOUN,2022,19025,202.3,9.413866956482991
IOWA,CARROLL,CARROLL,2022,19027,195.7,9.688493978499366
IOWA,CRAWFORD,CRAWFORD,2022,19047,216.4,9.802081252901303
IOWA,GREENE,GREENE,2022,19073,197.3,9.727029977067161
IOWA,GUTHRIE,GUTHRIE,2022,19077,193.6,10.00462866140964
IOWA,HARRISON,HARRISON,2022,19085,172.4,10.723597153028038
IOWA,IDA,IDA,2022,19093,221.2,9.556864241582844
IOWA,MONONA,MONONA,2022,19133,168.6,10.441473644215876
IOWA,SAC,SAC,2022,19161,212.4,9.475874717336694
IOWA,SHELBY,SHELBY,2022,19165,209.0,10.166479436956138
IOWA,WOODBURY,WOODBURY,2022,19193,200.2,10.090876829572153
KANSAS,BARTON,BARTON,2022,20009,130.5,14.239663326160098
KANSAS,DICKINSON,DICKINSON,2022,20041,114.9,14.25794047068473
KANSAS,ELLIS,ELLIS,2022,20051,73.4,13.8202907957442
KANSAS,MARION,MARION,2022,20115,72.5,14.286415981167124
KANSAS,RICE,RICE,2022,20159,117.4,14.480142819412265
KANSAS,SALINE,SALINE,2022,20169,103.7,14.505050187379538
KANSAS,ANDERSON,ANDERSON,2022,20003,75.4,14.15579644777074
KANSAS,CHASE,CHASE,2022,20017,107.2,14.056300944153918
KANSAS,COFFEY,COFFEY,2022,20031,83.0,14.12783163623834
KANSAS,DOUGLAS,DOUGLAS,2022,20045,111.1,13.39845370615086
KANSAS,GEARY,GEARY,2022,20061,150.3,13.887665668625118
KANSAS,JOHNSON,JOHNSON,2022,20091,99.8,13.264035266892506
KANSAS,LINN,LINN,2022,20107,86.2,14.245336118295654
KANSAS,LYON,LYON,2022,20111,65.3,13.884886386484823
KANSAS,MIAMI,MIAMI,2022,20121,93.2,13.613878438023846
KANSAS,MORRIS,MORRIS,2022,20127,99.9,13.779875269546437
KANSAS,OSAGE,OSAGE,2022,20139,81.7,13.64081539157337
KANSAS,SHAWNEE,SHAWNEE,2022,20177,118.9,13.416327610277733
KANSAS,WABAUNSEE,WABAUNSEE,2022,20197,119.8,13.462285310676975
KANSAS,CLAY,CLAY,2022,20027,152.3,13.762398918446934
KANSAS,CLOUD,CLOUD,2022,20029,115.7,13.590126432551301
KANSAS,MITCHELL,MITCHELL,2022,20123,84.8,13.83887995222176
KANSAS,OSBORNE,OSBORNE,2022,20141,75.5,13.745522713403318
KANSAS,PHILLIPS,PHILLIPS,2022,20147,60.3,13.158506771887858
KANSAS,REPUBLIC,REPUBLIC,2022,20157,158.3,13.143684597885112
KANSAS,ROOKS,ROOKS,2022,20163,42.1,13.624279535864389
KANSAS,SMITH,SMITH,2022,20183,97.8,13.15151592799316
KANSAS,WASHINGTON,WASHINGTON,2022,20201,149.5,13.182810840744594
KANSAS,ATCHISON,ATCHISON,2022,20005,145.4,12.79957324362232
KANSAS,BROWN,BROWN,2022,20013,196.8,12.757665098419977
KANSAS,DONIPHAN,DONIPHAN,2022,20043,195.3,12.6312447631405
KANSAS,JEFFERSON,JEFFERSON,2022,20087,131.4,13.024294813941992
KANSAS,LEAVENWORTH,LEAVENWORTH,2022,20103,129.2,13.023960321273194
KANSAS,MARSHALL,MARSHALL,2022,20117,153.8,13.059401320262054
KANSAS,RILEY,RILEY,2022,20161,148.8,13.678891101241788
KANSAS,CHEYENNE,CHEYENNE,2022,20023,109.0,12.798819159339814
KANSAS,GRAHAM,GRAHAM,2022,20065,52.7,13.460292173660491
KANSAS,NORTON,NORTON,2022,20137,50.3,13.068454033961018
KANSAS,RAWLINS,RAWLINS,2022,20153,34.1,12.942889979991207
KANSAS,SHERMAN,SHERMAN,2022,20181,100.3,12.799988120606486
KANSAS,BARBER,BARBER,2022,20007,178.8,15.586605587196061
KANSAS,EDWARDS,EDWARDS,2022,20047,147.2,14.36665718090751
KANSAS,HARVEY,HARVEY,2022,20079,109.0,14.576929337461934
KANSAS,KINGMAN,KINGMAN,2022,20095,129.8,15.128467158108265
KANSAS,KIOWA,KIOWA,2022,20097,147.9,14.645834358601007
KANSAS,PAWNEE,PAWNEE,2022,20145,125.0,14.31625797489312
KANSAS,PRATT,PRATT,2022,20151,175.2,14.679394941857367
KANSAS,RENO,RENO,2022,20155,145.2,14.745519273372508
KANSAS,SEDGWICK,SEDGWICK,2022,20173,137.2,14.98447292474242
KANSAS,SUMNER,SUMNER,2022,20191,49.5,15.712690445021224
KANSAS,ALLEN,ALLEN,2022,20001,66.2,14.53903892520782
KANSAS,BOURBON,BOURBON,2022,20011,87.8,14.558457497601978
KANSAS,BUTLER,BUTLER,2022,20015,70.4,14.585797120446443
KANSAS,CHAUTAUQUA,CHAUTAUQUA,2022,20019,29.3,15.478547303258892
KANSAS,CHEROKEE,CHEROKEE,2022,20021,37.8,15.231774523590275
KANSAS,COWLEY,COWLEY,2022,20035,55.7,15.40717711135926
KANSAS,ELK,ELK,2022,20049,81.8,14.968970120324627
KANSAS,GREENWOOD,GREENWOOD,2022,20073,62.4,14.433988381908648
KANSAS,LABETTE,LABETTE,2022,20099,27.7,15.490507344019818
KANSAS,NEOSHO,NEOSHO,2022,20133,50.8,15.064838077234299
KANSAS,WILSON,WILSON,2022,20205,60.9,15.077006893812438
KANSAS,WOODSON,WOODSON,2022,20207,63.4,14.51454427813104
KANSAS,FINNEY,FINNEY,2022,20055,147.6,14.102897732074155
KANSAS,FORD,FORD,2022,20057,180.0,14.398665283744208
KANSAS,GRANT,GRANT,2022,20067,228.1,14.543233759081772
KANSAS,GRAY,GRAY,2022,20069,196.9,14.33178580872817
KANSAS,HAMILTON,HAMILTON,2022,20075,75.7,13.940386677454399
KANSAS,HASKELL,HASKELL,2022,20081,158.6,14.488630639876362
KANSAS,MEADE,MEADE,2022,20119,198.9,15.037359585653121
KANSAS,MORTON,MORTON,2022,20129,157.3,14.832762226175646
KANSAS,SEWARD,SEWARD,2022,20175,211.1,14.97623870315681
KANSAS,STEVENS,STEVENS,2022,20189,167.1,14.926101218733834
KANSAS,GOVE,GOVE,2022,20063,58.1,13.6436110051514
KANSAS,GREELEY,GREELEY,2022,20071,50.9,13.388981427833528
KANSAS,LANE,LANE,2022,20101,70.4,13.864916467887952
KANSAS,NESS,NESS,2022,20135,55.1,14.060889601035854
KANSAS,SCOTT,SCOTT,2022,20171,42.4,13.753128280301723
KANSAS,WALLACE,WALLACE,2022,20199,76.5,13.182936799665754
KANSAS,WICHITA,WICHITA,2022,20203,70.6,13.576114201860037
ILLINOIS,DE WITT,DE WITT,2021,17039,209.2,12.292390753654615
ILLINOIS,LOGAN,LOGAN,2021,17107,209.5,12.510158954881774
ILLINOIS,MACON,MACON,2021,17115,221.1,12.663982537936306
ILLINOIS,MARSHALL,MARSHALL,2021,17123,214.5,11.673289695410233
ILLINOIS,MASON,MASON,2021,17125,197.4,12.525952373458551
ILLINOIS,MCLEAN,MCLEAN,2021,17113,205.7,11.939872074395907
ILLINOIS,MENARD,MENARD,2021,17129,201.0,12.677342151766254
ILLINOIS,PEORIA,PEORIA,2021,17143,215.0,11.924123981760488
ILLINOIS,STARK,STARK,2021,17175,217.2,11.508293985552768
ILLINOIS,TAZEWELL,TAZEWELL,2021,17179,204.8,12.133708129437764
ILLINOIS,WOODFORD,WOODFORD,2021,17203,220.2,11.800769793591883
ILLINOIS,CHAMPAIGN,CHAMPAIGN,2021,17019,222.4,12.353918505095749
ILLINOIS,FORD,FORD,2021,17053,199.0,11.877411501996505
ILLINOIS,IROQUOIS,IROQUOIS,2021,17075,194.2,11.869341018517332
ILLINOIS,KANKAKEE,KANKAKEE,2021,17091,191.0,11.594026159680709
ILLINOIS,LIVINGSTON,LIVINGSTON,2021,17105,208.5,11.75553884699707
ILLINOIS,PIATT,PIATT,2021,17147,212.8,12.504589387754436
ILLINOIS,VERMILION,VERMILION,2021,17183,196.9,12.360331363052978
ILLINOIS,CLARK,CLARK,2021,17023,205.2,13.39353396509631
ILLINOIS,CLAY,CLAY,2021,17025,210.0,14.348040639862461
ILLINOIS,COLES,COLES,2021,17029,220.0,13.071514037795964
ILLINOIS,CRAWFORD,CRAWFORD,2021,17033,203.0,13.912237701041192
ILLINOIS,EDGAR,EDGAR,2021,17045,207.9,12.929477559871316
ILLINOIS,EFFINGHAM,EFFINGHAM,2021,17049,212.8,13.91099812895942
ILLINOIS,FAYETTE,FAYETTE,2021,17051,207.2,13.972880409419815
ILLINOIS,LAWRENCE,LAWRENCE,2021,17101,191.1,14.245399181476841
ILLINOIS,MARION,MARION,2021,17121,201.6,14.406491395070304
ILLINOIS,MOULTRIE,MOULTRIE,2021,17139,221.8,12.896892299943374
ILLINOIS,SHELBY,SHELBY,2021,17173,208.0,13.288962663267966
ILLINOIS,BOONE,BOONE,2021,17007,200.0,10.738030058134825
ILLINOIS,COOK,COOK,2021,17031,170.3,11.098135845520574
ILLINOIS,GRUNDY,GRUNDY,2021,17063,201.4,11.593650645433627
